Pays,Année,code_pays,Croiss_PIB/pers/an(%),Frais_prop_intellectuelle_$,Com_informatique(%),Impor_de_biens_$,Importations_biens_services_$,services_dImportations_$,Services de voyage(%),Invest_étranger_direct_$,Import_biens_services_et_rev_ primaires_$,Services_transport(%),Impor_biens_services_croiss_an(%),Encours_dette_extérieure(% du RNB),Dép_éducation(% du RNB) ,Consommation de capital fixe (% du RNB),Taux_scolarisation_primaire(% ), Enfants_non_scolarisés(% garçons),Import_energie(%),Terres_agricoles(km²)Pop Urbaine,Émission_CO2_résidentiels_ et_services_commerciaux(%),Pop_agglo_urb(+1 million/hab),Densi_pop(hab/km²),pop_grande_ville(%),Croiss_pop_urb/an(%),Pop_urb,Ratio_réserves_liquidités_bancaires(%),Taux_intérêt_dépôts(%),Inflation_prix_conso(%/an),Distri_auto_(DAB/100ml),Risk_décès_maternel(%),Abo_bande_fixe, Abo_tél_fixe, Expo_hi_tech(%prod_manuf),Trans_aérien_fret(millions de tonnes-km) ,Indice_connec_trans_maritimes,Lignes_ferroviaires(km_total), Revenus_détenus_20%,Impor_services_commerciaux($),Impor_prod_alimentaires(%impor_marchandises),Commerce_marchandises(%_PIB),Dette_administration_total(%_PIB),Salariés_total(%),Travailleurs_indé(%),Pop_réfugiée,Chômage_éduc_sup(%_femmes) ,jeunes_sans_études_emploi(%)
Turkiye,2016,TUR,1.6424634093915,1882000000,14.0649283370748,192568000000,218373000000,25805000000,18.5351676031777,-10697000000,232916000000,27.3319124200736,2.99593083899481,47.5787687281849,3.79819811778181,15.2156157850983,94.14611,5.48877000808716,..,383280,..,29377612,103.722396476229,24.2179195828183,2.34792286370094,59179592,14.9944692387305,14.61,7.77513415328334,81.23,0.0380591674863592,10499692,11077559,3.03809559443287,3493.930482468,55.838043973,10131,9.9,24497000000,6.01730834595265,40.4092037093509,30.0735504838055,67.5500030517578,30.6900005340576,57915,16.6200008392334,23.9500007629395
Turkmenistan,2016,TKM,4.37907625854506,..,..,..,..,..,..,..,..,..,..,23.1856898510511,2.32,15.2719506258029,..,..,..,338380,..,..,12.0493924627072,26.873967765025,2.54302188752096,2872408,..,..,..,..,0.024483919816844,4000,665000,..,5.953543762,..,6230,..,..,..,33.0610697273941,..,65.0899963378906,31.4899997711182,371,..,..
United Kingdom,2016,GBR,1.4913642994284,12155083351.0486,49.7226508733262,590559703240.162,813248694189.946,222688990949.784,30.1426199634594,-291904952184.513,1069297834790.29,13.1788378644991,3.53220668507144,..,5.39026808227026,14.9400488307925,99.65208,0.266939997673035,..,173499.818,..,17462813,271.200731616583,16.1593150043235,1.07205162087653,54382825,..,..,1.00841736811403,129.5,0.013098866160836,25473619,32633398,23.5459013411841,5512.672996428,83.915209974,16257,11.9,218348584048.909,9.26808448687487,38.4738875257253,153.825029578933,84.5599975585938,19.4400005340576,78,3.07999992370605,10.8900003433228
Uzbekistan,2016,UZB,4.10607276057955,6417372.7,18.3490395736808,11037273348.3514,14481010181.4822,3443736833.13078,40.1251287473538,-1657069191.40486,15838738000.4626,52.0022177490693,-1.27098500893062,17.8106204550754,9.3747642,10.8252656926135,97.5543,..,..,255457,..,2407093,72.2844996833798,14.9221921744154,1.54160679563816,16130961,19.1969760270645,14.7511218004232,..,21.72,0.0811646900722561,2746360,3412921,..,112.28173,..,4304,..,3422697633.13078,..,23.569077498988,..,62.8199996948242,36.5099983215332,3824,..,..
Lebanon,2016,LBN,-1.19217897029965,32884145.909,28.7131857616488,17709206185.351,30989274709.33,13280068523.979,37.9520909316053,-1563742343.7,34273982239.03,15.9235917655973,5.92552612998769,137.439131675396,2.1,17.3490531997276,..,..,..,6710,..,2279717,656.332453567937,38.4669717521198,2.92336136222967,5926427,..,5.92833333333333,-0.783359624361543,36.58,0.0619264399078704,..,1816262,2.82254509400518,45.558,37.4882125224,..,..,13152932213.166,17.1394821962351,45.5507837234927,..,63.7900009155273,42.7700004577637,4719,..,..
Morocco,2016,MAR,-0.28665588535226,104258156.672,39.5076626002855,36684161942.9415,45133602347.7128,8449440404.7713,17.2759249815626,-1574253170.02358,47516912886.8718,37.5970040045031,14.4576120216496,46.9912998720066,5.2,10.7021217130665,..,4.24994993209839,..,308750,..,7617472,78.7055209500336,16.8092979129776,2.22794055086842,21553482,3.85585264263997,3.4625,1.63531114327061,26.84,0.185406178465159,1255428,2070173,3.74498484594721,53.82625368,61.1905494817,2109,..,7247769655.74643,12.3120817561093,61.9988166544779,..,48.7200012207031,47.7700004577637,2240,..,..
Malta,2016,MLT,1.04231519584556,840302814.204854,58.6977477742204,5091039513.04671,15443082627.0975,10352043114.0508,3.94052826985789,-9410911823.22087,27598257846.0424,6.2986452199639,5.77137046319744,..,4.76955598993662,12.8736791674637,98.46075,..,..,103.8,..,..,1422.9875,..,2.35849560810573,430220,..,..,0.642702771527276,55.04,0.00954680004002629,171263,234368,21.933255494797,2.442,49.0109869469,..,13.4,10340160675.9583,10.3463664829979,82.5313961621235,..,85.879997253418,19.2099990844727,..,2.22000002861023,8.76000022888184
Mongolia,2016,MNG,-0.433679901746515,24610007.2478,26.6402358516125,3466192984.30815,5605356976.57078,2139163992.26264,22.5551486326513,4170877673.22967,6584902720.83436,20.1612249869566,17.5454146850031,239.881360772106,4.85939160054761,10.1798269630208,98.72633,..,..,1135607.9,..,1414700,1.96265686412133,67.7732740379065,2.01156875462176,2087401,27.6992695374047,13.2716651523049,0.742300726059404,87.96,0.144637541077164,226147,225287,16.4846208749206,8.02203384325573,..,1810,12.4,2118450040.70145,15.1106570070054,73.9982171966597,..,51.7000007629395,50.6599998474121,2282,6.01000022888184,20.4500007629395
European Union,2017,EUU,2.65503603540014,185445342473.898,51.2859942032182,4752009280052.24,6533668253440.14,1781655554896.58,17.4280137358907,..,8081019159510.98,18.086805969728,5.56412344595107,..,4.62380766766901,17.2707882350853,97.42937,1.68222999572754,..,1642336.406,..,..,111.643628037035,15.8185341965896,0.430422338316831,331549958,..,..,1.42910743319297,67.77,0.00896525339185145,149810842,176222024,15.9930755469605,31533.7002135479,..,..,..,1775874359822.3,9.92558500256553,71.9737739610758,..,84.4340521189912,18.8393681110283,34432,7.5159960475862,10.9582933454988
Albania,2017,ALB,3.89774060601475,13132426.9115916,31.5255115049876,4105844351.51261,6122452299.79361,2016609074.16891,71.06122088769,-1128922245.43328,6549610684.31048,11.130481296507,8.35580940588301,75.0984101960055,3.30390855205182,17.2979044018121,97.77841,..,..,11742.81,..,..,104.870693430657,27.3479864857341,1.54128496391169,1706345,17.3672455748525,0.766666666666667,2.0605984592022,31.71,0.0262856705527916,303612,246720,0.0884566042807784,..,4.0096872496,..,12,1899275995.02145,14.8580982988802,58.0889436331333,75.8887515969161,42.9000015258789,58.6800003051758,12168,14.039999961853,26.2299995422363
Andorra,2017,AND,0.734439351000333,..,..,..,..,..,..,..,..,..,..,..,2.44,..,..,..,..,188.2,..,..,163.823404255319,..,-0.496753027615937,67873,..,..,..,..,..,34284,38411,23.2513231175931,..,..,..,..,..,22.8305103540907,53.1971259167545,..,..,..,..,..,..
Armenia,2017,ARM,7.18452239016769,0,27.2849726946656,3787704376.4894,5650559503.77429,1862855127.2849,62.4567715647906,-221878286.340818,6260590852.17184,23.2863707750122,24.5999999978662,85.715688655766,2.29098112593481,12.9948758824349,92.31421,6.18217992782593,..,16761,..,1077299,103.434808570425,57.9738463608234,0.32718608975143,1858250,19.7189469074122,9.01333497947312,0.969553268816231,63.74,0.0492176762911756,315319,501013,7.55086265199631,..,..,685.66,12.4,1834332214.3699,18.0111171291288,55.8145575914343,..,59.6599998474121,41.4000015258789,10786,17.9099998474121,36.5900001525879
Austria,2017,AUT,1.55072408627153,1663374077.6285,41.2469255549542,157049268473.218,212901579390.896,55852310917.678,19.2802812728559,-3410590994.58348,244222362667.5,29.5244433440443,5.28921784643902,..,5.06065834381404,18.1087021157282,88.64471,..,..,26546.2,..,1878456,106.61131846825,36.7542201329014,1.02047862584527,5110858,..,..,2.08126911385587,165.04,0.00743395011439476,2511400,3711200,12.8819108478185,391.268,..,4953,13.3,55740136813.2789,7.73519476606866,82.3898890370995,89.4054088474265,87.620002746582,14.6099996566772,10,3.23000001907349,6.53999996185303
Azerbaijan,2017,AZE,-0.778416126232784,..,14.4114704275773,9037316000,17105068000,8067752000,32.9505542560059,-303106351.9,20149623000,12.9944747929783,..,38.9132612721924,2.53772738514107,6.50190754528204,97.93103,2.78390002250671,..,47775,..,2258971,119.208741622511,41.4222785039453,1.56477337981076,5453517,30.5296015154605,8.42833333333333,12.9359184187334,32.16,0.0576744057446423,1805214,1688325,3.30108229906783,61.6255,..,2132,..,8004015000,18.9889874269738,59.3751820500499,..,31.6200008392334,64.1100006103516,10893,5.19999980926514,..
Belarus,2017,BLR,2.64480752237135,157100000,44.7477609674645,31669100000,36495300000,4826200000,20.3700634039203,-1208500000,39421300000,33.1337283991546,11.1455186622344,75.1538255346186,4.70152826846492,14.2138729949089,95.9291,..,..,84940,..,1984675,46.5987595325832,26.8537318457312,0.497427219485653,7390686,17.1462661791106,6.99910913085967,6.0318372517779,55.67,0.00420933389380388,3163286,4499821,4.39080942474804,1.9151,..,5459,14.2,4820200000,12.270886234837,116.027682173314,39.8801045313301,95.629997253418,5.92999982833862,3650,2.8199999332428,0.379999995231628
Belgium,2017,BEL,1.22886623616918,3591804626.30627,62.3990940286382,297665855284.555,412897593697.458,115230673615.98,13.5382288918321,31988685367.2031,472992625687.11,23.4322162614938,5.21911072764416,..,6.04761685698188,18.5208832609486,99.11352,0.265689998865128,..,13270,..,3060889,375.66571994716,18.250677833757,0.428116624357897,11143219,..,..,2.12597086002609,87.45,0.00890168809712099,4378973,4281818,11.4912824136428,1574.378609,84.3734142636,3605,14.2,115096053380,10.3562532070541,166.850410480616,103.883627921154,85.7099990844727,17.3799991607666,52,4.67999982833862,9.31999969482422
Bosnia and Herzegovina,2017,BIH,4.24050985172693,8759802.10725274,32.0630212138977,9701333121.2279,10372840125.2054,671507003.977513,37.0818775983681,-408665669.373471,11084695243.4006,36.7239097912237,7.65117797962607,72.6739920495884,..,15.944634105378,..,11.5931701660156,..,22280,..,..,65.4596484375,21.3457104039686,-0.280303289266782,1604580,27.3999999328393,1.20898957612111,0.810133321953047,53.89,0.0122550729458053,700347,759344,5.44354938449438,..,..,1018.054,..,665258872.408512,16.9912328153768,93.5114139728761,48.0154735739562,75.4400024414063,24.4500007629395,17690,21.7600002288818,24.5400009155273
Bulgaria,2017,BGR,3.51553833482474,178800000,27.7910696438076,31364930000,37264480000,5899550000,28.7262587824495,-1511540000,41387550000,37.2687747370562,7.35551041089641,70.8335370114816,3.98174648481988,14.4499495267987,88.08615,11.7198495864868,..,50295.2,..,1266840,65.1800571112749,23.977110796381,-0.274061374886556,5283539,22.4247291584596,0.0463083333333333,2.06159619443137,94.67,0.014188997025407,1796682,1289853,9.62998953660064,1.71896,6.7995213361,4030,11,5898710000,10.0390731851877,110.849007648298,32.2168420187295,88.0999984741211,14.3900003433228,716,2.85999989509583,15.3100004196167
Croatia,2017,HRV,4.6631756701545,307566945.942623,20.3141231624765,22750974057.4176,27416130309.9157,4665154417.96931,29.3392249492481,-1293027686.43571,28623776792.8948,15.8071104490993,8.43989546474606,..,3.74733519967363,15.2440767813342,97.9936,..,..,14970,..,..,73.6997176756486,29.3482762633661,-0.733638347773647,2337248,26.435363955968,..,1.12937210282344,140.01,0.01100773108763,1095881,1401354,8.734819666129,0.58275,30.6411184797,2605,13.3,4627988702.09763,13.0170286378821,72.7535649990466,92.8089998454929,87.629997253418,14.3999996185303,24869,6.96999979019165,15.3500003814697
Cyprus,2017,CYP,4.87248105800444,232194731.550917,21.39579783375,8781786996.6424,17093324411.458,8311537414.81562,16.5752917899781,-578113093.996526,43161011369.8964,24.0876890812054,14.3023784693903,..,5.4370427417442,12.3405987705976,97.77608,1.50516998767853,..,1214.2,..,..,127.671536796537,..,0.740891232392693,788454,..,..,0.5317664961745,48.52,0.00905290984949018,295686,317241,13.3499617455891,0.34031950189,17.372956939,..,12.9,8247447467.70929,14.1248552421271,54.7378384137484,..,86.8099975585938,15.8699998855591,..,10.6800003051758,16.0900001525879
Czechia,2017,CZE,4.88972204225595,1243172654.75133,48.3064863142683,134945644958.294,156979845970.984,22034201012.6907,24.8036203309435,-1834383759.13018,179812461987.762,22.9359758199691,6.25055649792334,..,3.69170288939538,21.2683430627184,89.35757,..,..,35210,..,1284162,137.21587877218,16.452115777536,0.408265433696265,7805452,63.9745629197021,0.275124598576577,2.45053398460138,55.64,0.00557933123674574,3146091,1640094,17.8249622260922,27.81465,..,9408,14.7,21980816561.5399,5.77433216616245,158.027568763811,..,82.879997253418,20.4699993133545,1272,1.79999995231628,6.28999996185303
Denmark,2017,DNK,2.16235511316152,1488297357.09907,34.66869237513,96267343463.7151,159496936150.955,63229592687.24,15.5313607359917,5836604485.42798,180897682237.923,45.1974085398975,4.18315207933155,..,7.16492009099638,16.009131060059,98.86326,..,..,26313,..,1303974,144.1245,25.7744496976087,0.7744611852936,5059173,3.52588081069706,..,1.14713216957606,49.17,0.00617901992240079,2511871,1098998,12.4973348529652,..,47.1412900372,..,13.7,63110130137.6606,13.8171419485475,58.8529368658005,..,91.6600036621094,11.1000003814697,..,4.73000001907349,7.57999992370605
Estonia,2017,EST,5.66403908236126,62014803.5167386,45.2223056229356,14555390331.9682,19343579706.5419,4788189374.57372,26.0465618061598,-1085198792.98707,21397463322.4066,32.9687302242938,3.99094866897892,..,4.61884482128674,16.0455434933992,93.93227,2.63785004615784,..,9820,..,..,30.816,47.4986937555439,0.345466678877461,905267,..,..,3.41723549488057,67.77,0.0145549661895098,428453,362117,17.9345319487927,..,7.9017952228,1033,12.8,4758174423.39036,10.961027323393,116.002649198638,13.425576163145,89.8000030517578,13.6899995803833,288,3.02999997138977,10.0299997329712
Finland,2017,FIN,2.95053137282473,1022698642.46366,71.7717093216964,65509639633.3994,95955454866.0119,30443575827.9971,18.4283880657665,-3464257880.12759,114139821817.77,20.2955923092569,4.31354013781437,..,5.78913972084752,18.44136791,98.6897,1.2315399646759,..,22700,..,1259875,18.1238944459068,26.8065126713766,0.293287960802983,4699884,..,..,0.754015047084413,32.47,0.00478019330187884,1710000,378000,9.65603845899373,852.01263,14.4938772345,5926,14,30402905539.2236,8.02892706486384,54.238253728938,..,86.8199996948242,17.0100002288818,5,5.25,9.39999961853027
Georgia,2017,GEO,4.82856985509574,24691784.03,7.46114415477657,7379116075.16,9344910838.13,1965794762.97,23.5826593133047,-1711345881.13,11268462567.23,55.0424777892499,8.09179884580398,106.320899370469,1.76,14.9849366807542,99.24104,..,..,23848,..,1077597,65.2227859617201,49.6393124549141,0.692303719304226,2170854,15.8545925495024,9.65252400553331,6.03531725272117,76.03,0.0516257471188404,776187,713826,2.96654611243535,0.4784,6.175790169,1285,11.1,1897817423.82,14.0286403841479,66.5089900788978,39.3924674203172,48.3600006103516,51.8400001525879,6535,14.6700000762939,24.7600002288818
Germany,2017,DEU,2.29720604740949,14364977912.1092,57.2249831173082,1131877230294.35,1480904274542.6,349028218855.937,25.7101775602217,36296922215.9375,1630446902965.87,18.9054926402778,5.2253807576619,..,4.4254847396517,17.3690168322546,90.35417,..,..,166870,..,7893815,236.588722557747,5.54203552537168,0.421625391544917,63861626,..,..,1.50949655801608,129.53,0.0106523221478083,33232299,44400000,15.8079121386755,7901.65234423,84.0411527099,33488,13.1,347285901216.359,8.22457910957372,70.7451833467342,..,89.8000030517578,12.5100002288818,66,1.98000001907349,6.26000022888184
Gibraltar,2017,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3372.3,..,-0.0444701390350008,33723,..,..,..,..,..,17373,19753,..,..,1.8897665147,..,..,..,..,..,..,..,..,..,..,..
Greece,2017,GRC,1.29229029026882,347582001.463377,11.7000110915543,54091782782.6256,71760870931.8754,17669088149.2497,12.2026970976388,-3283464014.36403,79938077969.7081,60.9700955417292,7.3741293837038,..,3.1,15.8546583399495,98.22037,1.30272996425629,..,60535.408,..,3157451,83.4342823894492,37.2934052070788,0.231212226024939,8466513,..,..,1.12125452031427,61.56,0.00371259716878391,3778268,5176475,12.1089582990207,23.525,48.4963221664,2240,12.3,17510745541.4493,13.4916513440012,43.0945262456678,198.965311960791,65.9300003051758,37.5200004577637,106,20.3999996185303,15.289999961853
Greenland,2017,GRL,0.079446434695825,..,..,..,..,..,..,..,..,..,-3.50693188667873,..,..,..,..,..,..,2431.1,..,..,0.136852235351444,..,0.259440906549959,48629,..,..,..,..,..,12016,9267,4.33719973105368,..,1.985736767,..,..,..,20.8080473808136,47.5520736739799,..,..,..,..,..,..
Hungary,2017,HUN,4.54613560054244,1597954987.84853,51.3105365353617,94382317816.0953,113478602116.229,19096284300.1334,12.9313118852854,-2376170201.386,134404171155.243,23.3338913429994,8.39654590583372,..,4.32972465524269,16.9061706160584,96.50686,2.41521000862122,..,53030,..,1754955,107.253626999781,25.2310968950722,0.133177104564375,6955524,10.7800443842325,0.120096355691667,2.34824281150159,60.93,0.0162102218557734,2956585,3131598,17.1828667491863,..,..,7751.7,13.2,18923890078.6848,5.88913269482891,154.625405379962,91.9717692033908,89.6699981689453,12.0600004196167,3336,1.79999995231628,11.039999961853
Iceland,2017,ISL,1.7794101347671,116324860.596895,15.7722825127336,6526808056.52625,10230817737.2084,3704009680.68215,41.955394129987,-163299305.994324,10890173246.6956,22.0262207333051,11.8305898876983,..,7.46709726471952,16.6496407925783,99.92112,..,..,18720,..,..,3.42543640897756,..,2.38588402314435,322016,12.8943944887434,..,1.76041559180606,88.81,0.00695392969402853,134624,146213,26.3759844838233,166.75235,5.4603938637,..,14.2,3685382295.38717,9.63054046839887,47.8925243501916,90.4444869015692,88.0199966430664,15.6300001144409,5,1.52999997138977,3.86999988555908
Ireland,2017,IRL,7.76044197686218,75297536577.4298,75.0573371810214,100112140534.289,331380800496.33,231268659962.041,2.86065210370265,-55346188075.9552,490136109629.711,1.26733500335217,1.16178227753494,..,4.18666509774895,30.6940477704887,99.88462,..,..,44890,..,1188418,69.7835389751778,39.2721737863202,1.42284687903925,3026107,..,..,0.340531561461793,89.58,0.00887111134252381,1398798,1872309,29.1876663003863,154.38504,11.5953402053,1888,13,231218911719.574,10.6494376821909,68.7345883737175,76.9234090450344,84.5500030517578,21.8500003814697,..,4.15999984741211,10.9300003051758
Isle of Man,2017,IMN,4.29564904515934,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,402,..,..,146.684210526316,..,0.594559263475354,43860,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,2017,ITA,1.82033385192226,4783536891.98509,39.7849340273355,429379184686.205,546276783202.773,116897598516.568,23.8677992584491,676832040.58117,617489659503.212,21.3804165088394,6.09137122138281,..,3.94255770140225,17.5193606270051,97.24291,2.36494994163513,..,128265.7,..,11279511,204.710937447163,9.8375029723027,0.262998539787345,42462869,..,..,1.22653316645808,92.38,0.00194899829806344,16586377,20700659,7.80431330298839,1437.245062,67.1659312372,16787.2,12,114804493330.453,10.6680139464257,48.962272497794,..,76.8000030517578,27.6800003051758,52,7.46000003814697,19.9899997711182
Kazakhstan,2017,KAZ,2.69343213409591,117050999.268369,12.4088893941983,30573204038.5213,40655853624.4668,10082649585.9455,25.3885751114112,-3800894948.44294,61242654152.0829,17.2114903567375,1.00000000041724,106.923081185825,2.95369206730389,11.8025583625192,99.0986,..,..,2162137,..,2779349,6.68140015557284,17.141318638243,1.48602996027008,10342139,28.7858506033421,..,7.44000437325754,74.59,0.0285209984775765,2576100,3686600,24.2104173014061,49.5077,..,16040.3,13.6,9949090275.9455,11.4239342143862,46.5031789799748,16.9303582595661,75.5699996948242,25.2600002288818,2406,3.73000001907349,..
