Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","62.767158","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","56.573777","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","62.720507","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2016","2016","millions","1.373872","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2017","2017","millions","2.262089","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2018","2018","millions","4.003896","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2019","2019","millions","8.097984","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2016","2016","millions","5.333508","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","5.806027","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2018","2018","millions","5.637339","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2019","2019","millions","5.370266","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2016","2016","millions","5.17736","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2017","2017","millions","5.576918","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2018","2018","millions","5.478209","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2019","2019","millions","5.152746","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2016","2016","millions","0.156148","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2017","2017","millions","0.229109","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2018","2018","millions","0.15913","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2019","2019","millions","0.217521","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2016","2016","millions","8.959831","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","10.014092","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2018","2018","millions","11.096393","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2019","2019","millions","10.89787","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2016","2016","millions","8.610308","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2017","2017","millions","9.645778","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2018","2018","millions","10.118036","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2019","2019","millions","9.89723","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2016","2016","millions","0.349523","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2017","2017","millions","0.368314","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2018","2018","millions","0.97541","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2019","2019","millions","1.00064","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2017","2017","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2018","2018","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","74.860974","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","72.749349","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","72.516278","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","480","Maurice","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","114.050575","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","484","Mexique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","251352.738053","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","484","Mexique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","263712.348413","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","484","Mexique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","279952.012793","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","484","Mexique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","263250.173189","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","4436.468033","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","3657.683468","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","3911.844957","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","5168.282727","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","38.381342","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","40.88436","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","496","Mongolie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","48.859548","A","Chiffre officiel","Consolidated General Government Expenditure"
